Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-2460684;QRT-26237;FUN-67282;Elétrica;Média;03/07/2025 11:31;03/07/2025 16:46;5
CHM-9986267;QRT-33730;FUN-50800;TV / Controle;Alta;23/02/2026 11:27;23/02/2026 12:13;4
CHM-7146495;QRT-42355;FUN-34079;Hidráulica  ;Média;17/11/2024 23:23;18/11/2024 02:18;5
CHM-2640763;QRT-88654;FUN-96354;Frigobar com Defeito;Média;14/09/2025 13:19;14.09.25;5
CHM-2764851;QRT-09419;FUN-39946;Elétrica;Média;30.06.25;30.06.25;3
CHM-3127041;QRT-86712;FUN-69727;Limpeza Extra;Média;04.11.25;04/11/2025 22:30;4
CHM-3631655;QRT-04025;FUN-86194;Elétrica;Alta;17/12/2025 16:04;17/12/2025 17:22;4
CHM-4283638;QRT-24337;FUN-12040;Limpeza Extra;Média;2024-07-29;29.07.24;5
CHM-3906026;QRT-21496;FUN-90839;TV / Controle;Média;22/06/2026 07:38;22/06/2026 11:45;5
CHM-3157146;QRT-28485;FUN-08109;TV / Controle;Média;08/10/2024 22:03;09/10/2024 05:15;4
CHM-6649149;QRT-63506;FUN-37715;Wi-Fi;Baixa;09/11/2024 14:34;10-11-2024;5
CHM-0293280;QRT-26756;FUN-09324;AR-CONDICIONADO;Média;2024-12-30;30.12.24;2
CHM-7950036;QRT-24337;FUN-04670;Wi-Fi;Baixa;17/04/2025 16:25;18/04/2025 00:43;5
CHM-9780871;QRT-51602;FUN-74014;Fechadura Eletrônica;Alta;20.09.24;20/09/2024 18:39;5
CHM-1951250;QRT-24929;FUN-15867;FECHADURA ELETRÔNICA;Média;21/11/2024 21:58;22/11/2024 01:39;3
CHM-0949934;QRT-40975;FUN-22607;Limpeza Extra;Baixa;26.02.25;27/02/2025 06:09;3
CHM-5865166;QRT-34521;FUN-49013;Wi-Fi;Baixa;30.09.25;2025-10-01;5
CHM-2250545;QRT-09261;FUN-45111;Hidráulica;Baixa;28/04/2025 17:22;29/04/2025 15:28;3
CHM-2439011;QRT-40975;FUN-25313;Wi-Fi;Baixa;23/09/2024 09:14;24/09/2024 01:51;3
CHM-4051307;QRT-28645;FUN-41540;Fechadura Eletrônica;Alta;22/04/2025 23:48;23/04/2025 03:26;3
CHM-3800784;QRT-86712;FUN-48683;Ar-condicionado;Baixa;20/04/2026 12:56;21/04/2026 02:01;5
CHM-3678053;QRT-70536;FUN-64047;Limpeza Extra;Média;10.01.25;11/01/2025 00:46;5
CHM-3735133;QRT-03930;FUN-71493;Elétrica;Média;17/05/2026 21:58;18/05/2026 00:51;5
CHM-9366186;QRT-33730;FUN-29826;Hidráulica;Baixa;15/07/2025 15:12;2025-07-16;5
CHM-5770199;QRT-19734;FUN-69104;Limpeza Extra;Baixa;08/11/2025 13:58;08-11-2025;4
CHM-1604462;QRT-78808;FUN-22027;Frigobar com Defeito;Média;15/07/2024 10:51;15.07.24;5
CHM-7036908;QRT-67310;FUN-64706;Ar-condicionado;Baixa;20/01/2025 21:34;21/01/2025 22:11;3
CHM-5812484;QRT-29854;FUN-57664;Hidráulica;Baixa;12/08/2024 08:28;14.08.24;1
CHM-2688603;QRT-74690;FUN-15867;Ar-condicionado;Baixa;03/05/2025 06:41;03/05/2025 18:39;3
CHM-6652648;QRT-17114;FUN-08486;Hidráulica;Média;28/04/2026 14:55;28-04-2026;4
CHM-8356410;QRT-57124;FUN-90839;Fechadura Eletrônica;Baixa;04/05/2025 19:44;05/05/2025 23:44;3
CHM-2215757;QRT-85188;FUN-15867;Limpeza Extra;Média;16/07/2025 20:02;17/07/2025 09:14;3
CHM-9969675;QRT-03930;FUN-08849;Wi-Fi;Média;01-06-2025;2025-06-01;4
CHM-0413744;QRT-75289;FUN-57664;Elétrica;Média;18/01/2025 12:30;18/01/2025 22:10;3
CHM-5359687;QRT-47628;FUN-76103;Elétrica;Média;12-04-2025;2025-04-13;3
CHM-0942999;QRT-95201;FUN-50800;Limpeza Extra;Média;13/08/2024 15:10;13/08/2024 20:44;4
CHM-6383589;QRT-63869;FUN-50800;Ar-condicionado;Alta;26/04/2026 12:57;2026-04-26;2
CHM-7763631;QRT-85367;FUN-39946;Wi-Fi;Média;11/05/2025 10:31;11/05/2025 11:39;5
CHM-6769373;QRT-15710;FUN-64755;Ar-condicionado;Baixa;31.01.25;31.01.25;5
CHM-6353984;QRT-59560;FUN-01568;Wi-Fi  ;Média;17/07/2025 21:59;18/07/2025 01:11;3
CHM-0118032;QRT-46149;FUN-05739;Limpeza Extra;Media;2026-04-05;05/04/2026 13:51;4
CHM-3265873;QRT-85367;FUN-71181;Wi-Fi;Baixa;10.04.26;2026-04-11;5
CHM-7120940;QRT-86959;FUN-01568;Wi-Fi;Média;02-07-2024;03/07/2024 05:46;5
CHM-2888381;QRT-11218;FUN-23361;Wi-Fi;Média;08/11/2024 15:58;08/11/2024 18:41;4
CHM-7923080;QRT-31095;FUN-48159;Ar-condicionado;Baixa;2025-04-13;14/04/2025 04:29;5
CHM-4382127;QRT-89443;FUN-05739;Elétrica;Alta;07.06.25;07-06-2025;5
CHM-2869768;QRT-57763;FUN-90839;Wi-Fi;Média;06/03/2026 11:55;07/03/2026 05:17;3
CHM-9362550;QRT-03540;FUN-22607;Fechadura Eletrônica;Baixa;15/10/2024 14:19;15/10/2024 20:13;5
CHM-4515627;QRT-04414;FUN-37715;Wi-Fi;Média;29/03/2025 23:11;30/03/2025 06:30;4
CHM-1647627;QRT-80765;FUN-86194;Limpeza Extra;Alta;2025-01-06;06/01/2025 09:58;4
CHM-3789561;QRT-99264;FUN-45111;AR-CONDICIONADO;Média;2025-02-14;14/02/2025 16:26;5
CHM-0459461;QRT-49331;FUN-22607;Wi-Fi;Baixa;04/08/2024 15:07;2024-08-05;4
CHM-6168232;QRT-10397;FUN-16922;Frigobar com Defeito;Média;21-06-2025;21/06/2025 22:00;4
CHM-6685275;QRT-70944;FUN-18700;Limpeza Extra;Baixa;25/05/2026 19:43;26/05/2026 10:13;5
CHM-6307169;QRT-72908;FUN-71181;Wi-Fi;Baixa;02/03/2026 07:06;02/03/2026 15:40;5
CHM-6229837;QRT-17495;FUN-15784;Fechadura Eletrônica;Alta;09/04/2025 07:57;09/04/2025 09:13;3
CHM-4599781;QRT-14624;FUN-50800;Fechadura Eletrônica;Média;12/12/2024 17:49;12/12/2024 23:32;3
CHM-4188135;QRT-04443;FUN-86199;Wi-Fi;Baixa;25.03.25;26/03/2025 09:32;5
CHM-7978610;QRT-47964;FUN-69727;Limpeza Extra;Alta;08/06/2025 19:31;2025-06-08;4
CHM-3211155;QRT-27833;FUN-15867;Ar-condicionado;Baixa;2025-11-30;2025-11-30;5
CHM-1882738;QRT-66307;FUN-66580;Ar-condicionado;Baixa;01/06/2025 09:06;02-06-2025;5
CHM-6279805;QRT-27540;FUN-83865;Wi-Fi;Média;18.04.26;2026-04-18;5
CHM-1614348;QRT-31908;FUN-96354;Ar-condicionado;Baixa;15.09.25;15/09/2025 17:06;4
CHM-0038827;QRT-86201;FUN-48683;Hidráulica;Média;21.11.25;2025-11-21;4
CHM-3894342;QRT-45185;FUN-50800;Elétrica;Média;21/12/2025 07:26;21/12/2025 20:43;3
CHM-4921814;QRT-66307;FUN-76103;Fechadura Eletrônica;Baixa;07/02/2025 09:45;08-02-2025;5
CHM-5498122;QRT-13238;FUN-52793;Elétrica;Média;16/01/2025 18:17;16.01.25;5
CHM-2825010;QRT-00452;FUN-22027;Hidráulica;Média;18/12/2024 19:36;19/12/2024 04:21;3
CHM-8243499;QRT-24337;FUN-12040;Fechadura Eletrônica;Baixa;30/03/2025 22:29;2025-03-31;5
CHM-6848926;QRT-37131;FUN-48159;Ar-condicionado;Alta;19/05/2026 10:24;19.05.26;4
CHM-6501885;QRT-91628;FUN-71181;Wi-Fi;Média;15.01.26;16/01/2026 03:08;4
CHM-9860364;QRT-15064;FUN-08486;Hidráulica;Baixa;04/02/2026 10:18;04.02.26;4
CHM-5055089;QRT-84220;FUN-39946;Hidráulica;Alta;08/05/2026 06:59;08/05/2026 08:38;4
CHM-4585496;QRT-66195;FUN-09324;Hidráulica;Média;15.03.26;15-03-2026;4
CHM-3350748;QRT-15355;FUN-96106;Wi-Fi;alta;18/02/2025 16:19;18/02/2025 17:54;5
CHM-0078615;QRT-49496;FUN-02909;Hidráulica;Média;15/05/2025 09:16;16/05/2025 01:31;1
CHM-0530027;QRT-37672;FUN-96106;Wi-Fi;Baixa;27-10-2024;28-10-2024;5
CHM-6854918;QRT-61962;FUN-22027;Wi-Fi;Média;09.12.24;09/12/2024 16:46;5
CHM-7357398;QRT-81045;FUN-57664;Elétrica;Média;11/02/2026 17:16;11/02/2026 20:08;5
CHM-2333553;QRT-16398;FUN-08828;Ar-condicionado;Média;22/02/2025 23:31;23.02.25;1
CHM-4406214;QRT-89443;FUN-57664;Wi-Fi;Média;28-04-2026;28-04-2026;4
CHM-2808545;QRT-92171;FUN-65780;Hidráulica;Alta;29/10/2025 16:55;29/10/2025 17:39;4
CHM-7013255;QRT-68692;FUN-49170;Limpeza Extra;Baixa;2025-10-09;10/10/2025 05:38;5
CHM-1825120;QRT-06335;FUN-12040;Wi-Fi;Baixa;19/04/2026 23:48;2026-04-20;4
CHM-3648746;QRT-00699;FUN-22027;Ar-condicionado;Baixa;24/11/2025 09:10;24/11/2025 18:54;4
CHM-6349512;QRT-34521;FUN-64047;Hidráulica;Media;27/12/2024 13:28;27.12.24;2
CHM-1857349;QRT-66932;FUN-13975;TV / Controle;Baixa;12-10-2024;12/10/2024 21:34;3
CHM-4578559;QRT-20026;FUN-21094;Limpeza Extra;Média;16/06/2025 17:07;16/06/2025 23:19;5
CHM-6388729;QRT-57181;FUN-49170;Ar-condicionado;Média;17/11/2024 10:54;17/11/2024 15:00;3
CHM-4864734;QRT-41356;FUN-07814;Limpeza Extra;Média;02/02/2025 10:23;02.02.25;5
CHM-3756816;QRT-45866;FUN-34873;TV / Controle;Alta;05/11/2024 12:30;05/11/2024 15:35;1
CHM-2537983;QRT-15355;FUN-05739;TV / Controle;Baixa;2025-02-26;26/02/2025 22:37;5
CHM-7886905;QRT-41316;FUN-52300;Wi-Fi;Média;01/05/2026 19:45;02/05/2026 06:39;3
CHM-0173029;QRT-78808;FUN-05739;Elétrica;Baixa;01/04/2026 21:32;03-04-2026;3
CHM-3399780;QRT-38773;FUN-12576;Elétrica;P2;03/08/2025 08:49;03/08/2025 11:00;5
CHM-9621827;QRT-09419;FUN-74014;Ar-condicionado;baixa;05/08/2025 06:37;05/08/2025 19:09;3
CHM-3873816;QRT-29439;FUN-49013;TV / Controle;Baixa;16/01/2026 16:51;19/01/2026 13:58;2
CHM-8296904;QRT-92954;FUN-21094;TV / CONTROLE;Baixa;07/04/2025 08:55;07-04-2025;3
CHM-5692623;QRT-59498;FUN-55799;Elétrica;Média;23/02/2026 21:45;24/02/2026 04:55;5
CHM-4370656;QRT-78380;FUN-76103;Wi-Fi;Média;19-10-2025;19.10.25;3
CHM-6237572;QRT-87613;FUN-23361;Wi-Fi;Baixa;27/03/2025 15:21;28.03.25;5
CHM-0240402;QRT-11218;FUN-81524;Wi-Fi;Baixa;28/02/2025 09:51;01/03/2025 08:07;5
CHM-3432301;QRT-86467;FUN-18700;Ar-condicionado;Media;27-09-2025;28/09/2025 00:57;5
CHM-4256048;QRT-46748;FUN-08828;Ar-condicionado;Alta;04/06/2025 11:11;04.06.25;2
CHM-7808853;QRT-66170;FUN-04670;TV  / Controle;Baixa;04/04/2026 21:47;05/04/2026 12:16;5
CHM-7655588;QRT-68610;FUN-48159;Ar-condicionado;Média;23/09/2024 09:12;23/09/2024 10:10;4
CHM-3953245;QRT-20665;FUN-64706;TV / Controle;Baixa;21/09/2025 11:14;21/09/2025 21:35;4
CHM-3075584;QRT-50393;FUN-92311;Ar-condicionado;Alta;10/10/2025 10:00;10/10/2025 10:21;4
CHM-3191599;QRT-46748;FUN-08828;Wi-Fi;Baixa;20/09/2024 18:48;21/09/2024 01:35;5
CHM-0062610;QRT-03500;FUN-64047;Hidráulica;Alta;25/05/2025 22:25;25/05/2025 23:14;5
CHM-0629072;QRT-46308;FUN-01568;Fechadura Eletrônica;Média;01/04/2025 07:07;01/04/2025 14:22;5
CHM-8967330;QRT-30636;FUN-15867;hidráulica;Média;03/01/2025 14:26;03/01/2025 16:19;5
CHM-8385841;QRT-16851;FUN-73856;Elétrica;MÉDIA;19.11.24;2024-11-19;5
CHM-7565380;QRT-48634;FUN-23383;Limpeza Extra;Baixa;29/10/2024 20:53;30/10/2024 02:13;3
CHM-0966206;QRT-72144;FUN-36473;Frigobar com Defeito;Alta;25-12-2024;25/12/2024 16:22;5
CHM-2640138;QRT-70123;FUN-35080;Wi-Fi;P3;26/12/2025 07:01;27/12/2025 22:27;2
CHM-2536588;QRT-98284;FUN-05739;Elétrica;Média;03/06/2025 10:15;03/06/2025 15:37;4
CHM-0737806;QRT-94756;FUN-69104;Ar-condicionado;Média;21.07.24;21/07/2024 09:58;5
CHM-9619776;QRT-83665;FUN-12576;Hidráulica;Baixa;2025-08-30;31/08/2025 16:43;2
CHM-3347912;QRT-53290;FUN-04670;Elétrica;Baixa;13-05-2025;2025-05-15;3
CHM-6191928;QRT-38773;FUN-52793;Wi-Fi;Média;08/08/2024 12:04;08/08/2024 15:37;5
CHM-8695734;QRT-02711;FUN-96106;Limpeza Extra;Média;10-08-2024;2024-08-11;1
CHM-3044715;QRT-53432;FUN-90839;TV / Controle;Média;11/04/2025 13:04;12/04/2025 04:16;2
CHM-2666134;QRT-09261;FUN-52300;Frigobar com Defeito;Média;13-05-2026;13/05/2026 23:09;5
CHM-6563869;QRT-11142;FUN-13975;Ar-condicionado;Média;03/08/2025 15:52;03/08/2025 18:07;5
CHM-8281758;QRT-63869;FUN-34873;wi-fi;Baixa;19/06/2026 12:57;20/06/2026 13:02;2
CHM-8656382;QRT-19577;FUN-08486;Elétrica;Alta;23/03/2026 10:22;23/03/2026 11:02;3
CHM-4373943;QRT-47802;FUN-70436;AR-CONDICIONADO;Média;09/02/2025 06:09;09/02/2025 08:48;5
CHM-9514143;QRT-75123;FUN-50800;Hidráulica;Alta;03/04/2026 17:53;03/04/2026 18:27;5
CHM-6897486;QRT-53917;FUN-22027;Elétrica;Média;20.10.24;20.10.24;5
CHM-3842918;QRT-84837;FUN-23383;Hidráulica;Média;08/03/2025 23:16;09/03/2025 08:46;3
CHM-7187832;QRT-42714;FUN-96354;Elétrica;Alta;2025-04-12;12-04-2025;4
CHM-8885649;QRT-89068;FUN-39946;Limpeza Extra;Baixa;06/10/2025 12:29;07-10-2025;2
CHM-9076544;QRT-84941;FUN-41540;Hidráulica;Média;21.03.26;22/03/2026 00:22;3
CHM-0445401;QRT-41934;FUN-32345;Limpeza Extra;Média;24/11/2025 12:45;24/11/2025 16:46;4
CHM-8316083;QRT-63869;FUN-48683;Hidráulica;Média;03-01-2026;03.01.26;4
CHM-1932295;QRT-29485;FUN-67710;Frigobar com Defeito;P1;14/01/2026 21:11;14.01.26;4
CHM-9658400;QRT-94756;FUN-09324;Limpeza Extra;Alta;29/12/2025 20:10;29.12.25;1
CHM-4856294;QRT-84972;FUN-18700;Hidráulica;Baixa;11/04/2025 20:46;12/04/2025 05:37;5
CHM-4019895;QRT-52853;FUN-74014;Ar-condicionado;Média;06/10/2025 07:52;06/10/2025 10:14;5
CHM-7517601;QRT-07215;FUN-22027;AR-CONDICIONADO;Alta;16-12-2025;16/12/2025 13:48;4
CHM-9001861;QRT-76445;FUN-03036;Ar-condicionado;Baixa;06/01/2025 22:04;07/01/2025 01:24;4
CHM-2172897;QRT-70944;FUN-45111;Wi-Fi;Média;11.04.26;12-04-2026;3
CHM-5798504;QRT-06113;FUN-13975;Ar-condicionado;Média;07/06/2026 07:50;07/06/2026 09:18;3
CHM-3349733;QRT-26237;FUN-49013;TV / Controle;Baixa;22/05/2025 19:25;23/05/2025 03:17;5
CHM-9259811;QRT-92321;FUN-74014;Wi-Fi;Alta;24/10/2024 08:07;24/10/2024 09:02;5
CHM-2957289;QRT-82787;FUN-07814;Wi-Fi;MÉDIA;04.10.25;04/10/2025 09:59;4
CHM-6593932;QRT-09849;FUN-50800;Wi-Fi;Média;05/11/2024 10:50;05/11/2024 15:57;5
CHM-1397237;QRT-41356;FUN-07814;Ar-condicionado;Alta;19.01.26;19-01-2026;4
CHM-7593797;QRT-94991;FUN-71181;Wi-Fi;Alta;05/01/2025 23:48;06/01/2025 00:18;4
CHM-2544141;QRT-40043;FUN-22027;Frigobar com Defeito;Alta;18.12.25;18/12/2025 14:30;2
CHM-2685073;QRT-66195;FUN-82886;Limpeza Extra;Baixa;19.09.24;20/09/2024 10:42;5
CHM-1051099;QRT-60845;FUN-48683;Ar-condicionado;Baixa;11/08/2024 10:15;12/08/2024 10:33;2
CHM-4700932;QRT-06043;FUN-12576;Fechadura Eletrônica;Media;06/08/2025 08:08;06/08/2025 12:26;4
CHM-1783082;QRT-64260;FUN-90839;Frigobar com Defeito;Média;07/02/2025 18:53;2025-02-08;5
CHM-0801824;QRT-72144;FUN-23383;Ar-condicionado;Média;24/12/2024 20:49;25/12/2024 14:53;3
CHM-5183335;QRT-88906;FUN-23383;Limpeza Extra;Alta;07/10/2024 23:45;2024-10-08;1
CHM-0396810;QRT-25571;FUN-88121;Hidráulica;Alta;30/07/2024 18:41;30/07/2024 20:30;4
CHM-0542834;QRT-27801;FUN-23361;Limpeza Extra  ;Baixa;2026-02-04;04/02/2026 21:13;4
CHM-4569463;QRT-17482;FUN-02909;Wi-Fi;alta;08/04/2026 23:44;09-04-2026;5
CHM-2992568;QRT-76281;FUN-12576;Elétrica;Alta;2024-09-22;22/09/2024 07:39;5
CHM-8153866;QRT-99264;FUN-23361;TV / Controle;Média;2026-01-11;11/01/2026 18:25;5
CHM-5984842;QRT-65055;FUN-67710;Frigobar com Defeito;MÉDIA;23-06-2025;23/06/2025 20:36;4
CHM-0042908;QRT-31908;FUN-12040;Wi-Fi;Baixa;08-02-2025;09/02/2025 22:47;5
CHM-1817579;QRT-27391;FUN-81524;Elétrica;Média;22/07/2025 18:01;23/07/2025 07:51;3
CHM-9634496;QRT-58690;FUN-74014;TV / Controle;Baixa;13/05/2026 07:29;13/05/2026 19:26;3
CHM-2484637;QRT-72078;FUN-32345;Hidráulica;P1;2024-12-21;21/12/2024 11:23;5
CHM-6407702;QRT-59512;FUN-15784;TV / Controle;Média;31/03/2026 12:45;31/03/2026 14:57;5
CHM-3006315;QRT-27833;FUN-48683;Ar-condicionado;Alta;17/09/2025 18:49;17/09/2025 19:09;5
CHM-8451144;QRT-44476;FUN-73856;Elétrica;Baixa;25/03/2025 21:31;26/03/2025 09:43;4
CHM-6699708;QRT-69411;FUN-50800;Ar-condicionado;Média;30-03-2025;30-03-2025;5
CHM-0411983;QRT-92964;FUN-49170;Limpeza Extra;Baixa;19/07/2024 11:13;20.07.24;5
CHM-6233957;QRT-29802;FUN-78820;Limpeza Extra;Média;22.03.25;22/03/2025 21:09;5
CHM-3609550;QRT-25217;FUN-34079;TV / Controle;Baixa;19/03/2025 12:49;20-03-2025;3
CHM-2050308;QRT-09785;FUN-81524;Hidráulica;Alta;10/01/2026 21:57;10-01-2026;4
CHM-7279622;QRT-21677;FUN-02909;Elétrica;Média;10-06-2025;10/06/2025 09:01;5
CHM-4658255;QRT-47964;FUN-29826;Hidráulica;Baixa;12/07/2024 16:35;12.07.24;4
CHM-7910496;QRT-85329;FUN-09102;Ar-condicionado;Baixa;11/10/2024 06:38;11/10/2024 21:53;5
CHM-5442817;QRT-69835;FUN-96354;Ar-condicionado;Média;23/01/2026 06:49;23/01/2026 21:49;1
CHM-6243365;QRT-37204;FUN-69727;Frigobar com Defeito;Média;22/11/2025 21:41;22/11/2025 22:46;4
CHM-8396176;QRT-70123;FUN-08828;TV / Controle;Baixa;26/07/2025 15:10;27/07/2025 08:25;5
CHM-7559919;QRT-03540;FUN-71493;Limpeza Extra;Média;27/02/2025 15:29;27/02/2025 19:34;4
CHM-3171819;QRT-61287;FUN-02909;Ar-condicionado;Baixa;28/06/2025 15:30;29/06/2025 03:00;5
CHM-6260851;QRT-78115;FUN-19473;TV  / Controle;Alta;27/05/2026 16:36;27/05/2026 18:15;5
CHM-5904018;QRT-72908;FUN-39946;Limpeza Extra;Alta;08-04-2026;08/04/2026 21:36;4
CHM-6886980;QRT-03540;FUN-47371;Limpeza Extra;Média;05/07/2025 16:01;05/07/2025 23:46;5
CHM-9286046;QRT-22560;FUN-34873;TV / Controle;Média;03/07/2024 10:22;2024-07-03;2
CHM-4495335;QRT-64840;FUN-52793;Hidráulica;Alta;14/01/2025 07:29;2025-01-14;3
CHM-0401961;QRT-11649;FUN-81524;Hidráulica;Alta;28/11/2025 14:41;28/11/2025 16:32;4
CHM-4310708;QRT-99181;FUN-34079;Wi-Fi;Média;08/04/2026 09:00;08/04/2026 11:25;5
CHM-4082828;QRT-37204;FUN-50800;Wi-Fi;BAIXA;24-02-2025;25/02/2025 02:35;5
CHM-4080248;QRT-76454;FUN-70436;Elétrica;baixa;11/06/2025 18:28;12/06/2025 00:55;4
CHM-4991574;QRT-23373;FUN-25313;Limpeza Extra;Média;18/10/2024 08:08;18/10/2024 11:20;5
CHM-3889303;QRT-81700;FUN-96354;Ar-condicionado;Média;07/11/2024 10:40;07/11/2024 13:53;4
CHM-7763899;QRT-89410;FUN-39946;Limpeza Extra;Média;07/10/2024 14:56;07/10/2024 22:28;5
CHM-8969693;QRT-49331;FUN-08849;Ar-condicionado;Alta;20.07.25;20.07.25;3
CHM-0200537;QRT-02711;FUN-32345;FECHADURA ELETRÔNICA;Baixa;25/05/2025 19:26;25-05-2025;4
CHM-5010196;QRT-10607;FUN-22027;Elétrica;Alta;26/08/2024 12:02;26/08/2024 13:26;5
CHM-4980790;QRT-51590;FUN-22027;Ar-condicionado;Média;17/07/2025 18:52;17/07/2025 22:24;4
CHM-1490277;QRT-41316;FUN-18700;Limpeza Extra;Média;26/12/2024 15:54;27/12/2024 00:20;1
CHM-4987259;QRT-14866;FUN-08486;Wi-Fi;Baixa;31/01/2025 15:03;01/02/2025 10:19;5
CHM-8806914;QRT-47802;FUN-34079;Wi-Fi;Baixa;29/01/2025 07:09;29/01/2025 15:30;3
CHM-9432087;QRT-37204;FUN-15867;Ar-condicionado;Baixa;10.10.24;11-10-2024;5
CHM-1986072;QRT-94991;FUN-39946;Frigobar com Defeito;Média;02/03/2026 10:39;03/03/2026 00:42;2
CHM-9433398;QRT-34396;FUN-71493;Ar-condicionado;P1;18/08/2025 11:47;18/08/2025 12:04;4
CHM-4069177;QRT-29980;FUN-32345;Hidráulica;Média;25/09/2024 13:06;25/09/2024 20:05;3
CHM-9864319;QRT-66602;FUN-12040;Hidráulica;P3;2024-07-27;28/07/2024 01:03;5
CHM-7198760;QRT-40957;FUN-67710;Ar-condicionado;Média;20.10.24;20/10/2024 07:55;4
CHM-0552386;QRT-13595;FUN-90839;Elétrica;Baixa;15/03/2026 10:43;15/03/2026 22:56;4
CHM-9478266;QRT-29980;FUN-05739;Elétrica;Baixa;03/11/2024 17:57;04/11/2024 05:35;5
CHM-7669943;QRT-92955;FUN-23286;Wi-Fi;Baixa;22-04-2026;22.04.26;5
CHM-1816700;QRT-64260;FUN-90839;limpeza extra;Média;21/03/2026 11:13;21-03-2026;5
CHM-0048193;QRT-44425;FUN-13975;Wi-Fi;Média;23/12/2025 21:22;23/12/2025 23:29;5
CHM-6615189;QRT-98233;FUN-09324;Ar-condicionado;Baixa;2024-11-24;25/11/2024 10:03;4
CHM-4044370;QRT-29980;FUN-49170;Wi-Fi;Média;18/08/2024 18:40;18/08/2024 21:48;4
CHM-0748287;QRT-92955;FUN-23286;TV / Controle;Média;2025-07-23;2025-07-24;3
CHM-5381008;QRT-54918;FUN-15867;Wi-Fi;Baixa;20/06/2025 22:07;21/06/2025 18:31;5
CHM-3443417;QRT-09674;FUN-09102;TV / Controle;Alta;17/06/2025 19:19;2025-06-17;3
CHM-7116733;QRT-66083;FUN-08109;Wi-Fi;P2;16/05/2025 23:52;17/05/2025 04:55;3
CHM-7065606;QRT-41934;FUN-64755;Limpeza Extra;Média;07/08/2024 20:02;08/08/2024 14:08;1
CHM-2054508;QRT-04414;FUN-52793;Ar-condicionado;Média;15/09/2025 20:17;16.09.25;4
CHM-2029813;QRT-87654;FUN-47371;TV / Controle;Baixa;23-10-2025;25-10-2025;3
CHM-0740636;QRT-63645;FUN-57664;Hidráulica;Alta;15-05-2026;15/05/2026 11:54;5
CHM-0063352;QRT-56047;FUN-34079;Frigobar com Defeito;Média;03/08/2024 10:20;03/08/2024 15:24;3
CHM-9062505;QRT-72144;FUN-48159;Limpeza Extra;Baixa;24-01-2025;25/01/2025 05:23;5
CHM-9747124;QRT-78217;FUN-71493;Hidráulica;Média;28/06/2025 06:03;28/06/2025 11:30;4
CHM-2505380;QRT-55454;FUN-13975;TV / Controle;Alta;16/04/2026 08:06;16/04/2026 09:06;4
CHM-4405120;QRT-02711;FUN-96106;Ar-condicionado;MÉDIA;29.10.25;29.10.25;1
CHM-7769079;QRT-77112;FUN-32345;TV / Controle;Alta;29/05/2026 12:43;29/05/2026 14:04;4
CHM-4927808;QRT-16535;FUN-83865;Elétrica;Alta;06/08/2025 12:37;06.08.25;4
CHM-3519226;QRT-15710;FUN-64755;Ar-condicionado;Média;06-11-2024;06/11/2024 17:23;4
CHM-1200996;QRT-03446;FUN-23383;Elétrica;Média;19.03.25;19.03.25;4
CHM-9752063;QRT-86959;FUN-01568;Elétrica;Alta;14/07/2024 10:55;14/07/2024 11:34;4
CHM-5081146;QRT-61719;FUN-08109;Ar-condicionado;Baixa;29/12/2024 19:30;30/12/2024 22:20;3
CHM-6451318;QRT-45866;FUN-29826;Ar-condicionado;Média;28.04.25;28/04/2025 13:39;3
CHM-3104058;QRT-86712;FUN-15867;Elétrica;Alta;02.11.25;02/11/2025 15:52;4
CHM-9599056;QRT-67879;FUN-23383;Wi-Fi;Baixa;06/05/2025 13:26;06.05.25;4
CHM-4929030;QRT-11826;FUN-47371;Ar-condicionado;Alta;16/12/2025 16:40;16/12/2025 18:27;5
CHM-5014585;QRT-03049;FUN-65780;Hidráulica;Alta;16/08/2025 17:28;16.08.25;3
CHM-5742539;QRT-26756;FUN-08234;ar-condicionado;Média;30/08/2025 19:24;30/08/2025 21:38;5
CHM-5570604;QRT-11218;FUN-89330;Hidráulica;Média;13/06/2026 11:16;13.06.26;5
CHM-9736142;QRT-46308;FUN-86199;Ar-condicionado;Alta;23/05/2026 07:17;23/05/2026 10:01;3
CHM-1102019;QRT-28212;FUN-64755;Ar-condicionado;Média;02/01/2026 16:03;02/01/2026 18:41;5
CHM-4276609;QRT-83481;FUN-78820;TV / Controle;Média;26/11/2025 11:45;26.11.25;5
CHM-4484043;QRT-73232;FUN-15784;Hidráulica;Alta;22/09/2025 08:43;22/09/2025 11:38;3
CHM-2469794;QRT-49331;FUN-25313;Fechadura Eletrônica;Baixa;23/12/2025 15:38;23.12.25;5
CHM-3782090;QRT-56980;FUN-64755;Limpeza Extra;Alta;21/06/2026 11:18;21/06/2026 12:32;5
CHM-5996767;QRT-59512;FUN-15784;Elétrica;Média;16/09/2025 21:40;17/09/2025 04:19;5
CHM-1021835;QRT-75289;FUN-96106;Wi-Fi;Baixa;24/08/2024 21:59;25.08.24;5
CHM-7988249;QRT-82654;FUN-02909;Frigobar com Defeito;Média;2025-11-08;2025-11-09;3
CHM-5777577;QRT-65099;FUN-47371;TV / Controle;Média;25/12/2025 18:19;25-12-2025;5
