Chamado_ID;Quarto_ID;Funcionario_ID;Tipo_Chamado;Prioridade;Data_Abertura;Data_Fechamento;Avaliacao_Atendimento
CHM-8488591;QRT-74428;FUN-78820;Limpeza Extra;Média;2025-04-04 17:56:00;2025-04-04 20:22:21;5
CHM-0808173;QRT-02819;FUN-37715;Wi-Fi;Alta;2024-09-06 11:31:00;2024-09-06 11:56:28;3
CHM-9293722;QRT-21677;FUN-08109;Fechadura Eletrônica;Alta;2025-10-27 23:38:00;2025-10-28 01:08:19;5
CHM-2114498;QRT-53290;FUN-12040;TV / Controle;Média;2025-08-23 22:41:00;2025-08-24 02:01:03;4
CHM-8751358;QRT-37477;FUN-15784;Frigobar com Defeito;Média;2026-04-25 15:17:00;2026-04-26 01:10:56;3
CHM-2130293;QRT-23373;FUN-08109;Hidráulica;Média;2024-11-05 22:36:00;2024-11-06 01:26:28;5
CHM-1467595;QRT-70536;FUN-49013;Ar-condicionado;Média;2024-10-18 14:07:00;2024-10-18 18:30:34;5
CHM-3605864;QRT-41338;FUN-64047;Hidráulica;Média;2025-10-01 22:31:00;2025-10-02 11:48:24;3
CHM-5706093;QRT-78217;FUN-47371;Hidráulica;Alta;2024-07-14 18:03:00;2024-07-14 20:00:50;5
CHM-5200920;QRT-96972;FUN-37715;Fechadura Eletrônica;Baixa;2024-10-09 15:13:00;2024-10-10 03:58:11;5
CHM-7563748;QRT-81819;FUN-92045;TV / Controle;Média;2025-05-29 13:37:00;2025-05-29 19:08:24;4
CHM-0065243;QRT-27723;FUN-39946;Fechadura Eletrônica;Alta;2026-06-05 17:16:00;2026-06-05 19:20:54;3
CHM-1228878;QRT-99673;FUN-88121;TV / Controle;Alta;2026-04-04 07:07:00;2026-04-04 08:05:06;4
CHM-8484827;QRT-07215;FUN-32345;Limpeza Extra;Média;2024-12-28 14:09:00;2024-12-28 15:25:16;5
CHM-9714046;QRT-53914;FUN-83865;Elétrica;Baixa;2026-03-12 20:14:00;2026-03-13 00:00:48;5
CHM-8671755;QRT-26080;FUN-12576;Wi-Fi;Baixa;2025-03-22 22:55:00;2025-03-23 12:20:16;4
CHM-9236904;QRT-30636;FUN-69727;Wi-Fi;Alta;2025-06-16 18:47:00;2025-06-16 19:42:18;5
CHM-4075908;QRT-15064;FUN-52793;Hidráulica;Alta;2025-12-29 18:49:00;2025-12-29 21:08:20;3
CHM-5181743;QRT-92321;FUN-37715;Limpeza Extra;Média;2024-08-03 12:31:00;2024-08-04 00:35:22;1
CHM-3522163;QRT-37220;FUN-43763;Wi-Fi;Baixa;2026-05-11 23:52:00;2026-05-12 20:42:12;5
CHM-4498812;QRT-06780;FUN-52793;Limpeza Extra;Alta;2025-02-03 13:57:00;2025-02-03 15:45:59;4
CHM-0704492;QRT-81933;FUN-35080;Hidráulica;Alta;2026-03-30 11:49:00;2026-03-30 15:24:14;1
CHM-2385903;QRT-45132;FUN-04670;Wi-Fi;Baixa;2025-08-09 19:18:00;2025-08-09 22:28:35;5
CHM-5500838;QRT-66101;FUN-71493;Fechadura Eletrônica;Média;2026-02-13 10:04:00;2026-02-13 11:31:04;5
CHM-4123544;QRT-70661;FUN-82886;Limpeza Extra;Baixa;2026-06-02 11:49:00;2026-06-02 17:35:37;5
CHM-5574663;QRT-27391;FUN-66580;Limpeza Extra;Baixa;2026-01-04 12:16:00;2026-01-04 17:15:38;3
CHM-6473539;QRT-10455;FUN-15784;Elétrica;Baixa;2025-01-18 19:57:00;2025-01-19 07:50:00;4
CHM-4246646;QRT-92964;FUN-05739;Wi-Fi;Baixa;2025-04-08 08:30:00;2025-04-09 00:26:00;4
CHM-6860842;QRT-29439;FUN-15784;Fechadura Eletrônica;Média;2026-05-03 21:01:00;2026-05-04 02:21:58;5
CHM-5826204;QRT-31908;FUN-48159;Ar-condicionado;Baixa;2025-05-20 18:09:00;2025-05-21 13:22:37;5
CHM-0147325;QRT-46308;FUN-90839;Hidráulica;Média;2026-03-23 12:40:00;2026-03-23 18:09:14;5
CHM-8467137;QRT-69520;FUN-70436;Limpeza Extra;Alta;2025-02-24 15:10:00;2025-02-24 16:10:00;5
CHM-0720999;QRT-17820;FUN-87234;Elétrica;Média;2024-10-08 15:38:00;2024-10-08 18:35:03;4
CHM-7681808;QRT-43251;FUN-66580;Wi-Fi;Baixa;2024-12-02 17:12:00;2024-12-02 21:45:33;5
CHM-2533638;QRT-71194;FUN-50800;Hidráulica;Média;2025-07-02 21:28:00;2025-07-03 01:35:29;5
CHM-1826903;QRT-76575;FUN-23286;Wi-Fi;Média;2025-03-01 19:41:00;2025-03-02 02:21:39;4
CHM-6343835;QRT-24929;FUN-50800;Ar-condicionado;Alta;2025-06-24 06:25:00;2025-06-24 08:57:48;1
CHM-9631132;QRT-78808;FUN-32345;Wi-Fi;Média;2025-05-02 21:09:00;2025-05-02 23:31:58;5
CHM-1738175;QRT-61962;FUN-22027;Hidráulica;Média;2025-02-12 18:37:00;2025-02-13 19:07:23;2
CHM-9617418;QRT-09785;FUN-81524;Hidráulica;Baixa;2026-06-27 22:07:00;2026-06-28 23:41:10;3
CHM-7921857;QRT-63645;FUN-22027;Elétrica;Média;2026-04-10 21:43:00;2026-04-11 05:03:56;5
CHM-0345807;QRT-14528;FUN-67710;Hidráulica;Média;2025-07-16 10:02:00;2025-07-16 15:13:21;5
CHM-9643209;QRT-61719;FUN-22607;Fechadura Eletrônica;Alta;2025-09-03 13:07:00;2025-09-03 13:15:36;4
CHM-3490855;QRT-84072;FUN-49170;TV / Controle;Baixa;2025-11-04 12:33:00;2025-11-05 06:10:21;5
CHM-1193216;QRT-77112;FUN-57664;Ar-condicionado;Média;2025-09-06 19:57:00;2025-09-06 23:36:21;5
CHM-1472302;QRT-99673;FUN-43763;Wi-Fi;Média;2025-04-09 21:09:00;2025-04-10 08:33:05;2
CHM-5949467;QRT-42819;FUN-05739;Fechadura Eletrônica;Baixa;2025-03-25 16:36:00;2025-03-26 05:24:07;4
CHM-3741493;QRT-13534;FUN-34873;Limpeza Extra;Alta;2025-08-13 16:39:00;2025-08-13 19:20:59;1
CHM-9091606;QRT-58690;FUN-08486;Hidráulica;Média;2026-05-07 23:46:00;2026-05-08 02:24:12;5
CHM-1350005;QRT-45132;FUN-36473;Ar-condicionado;Alta;2026-06-29 16:28:00;2026-06-29 17:19:02;4
CHM-9566294;QRT-39575;FUN-69727;Ar-condicionado;Baixa;2025-03-12 12:01:00;2025-03-12 22:05:46;5
CHM-2095874;QRT-64556;FUN-23383;Limpeza Extra;Média;2025-02-24 11:03:00;2025-02-24 17:25:24;5
CHM-8339706;QRT-11654;FUN-47371;Ar-condicionado;Baixa;2025-01-25 19:13:00;2025-01-26 21:55:07;3
CHM-1293822;QRT-04414;FUN-71181;TV / Controle;Alta;2025-02-03 15:01:00;2025-02-03 16:01:04;4
CHM-5096306;QRT-51590;FUN-64755;Limpeza Extra;Média;2026-04-13 11:24:00;2026-04-13 19:50:09;3
CHM-5675851;QRT-38689;FUN-12040;Ar-condicionado;Média;2026-01-22 10:15:00;2026-01-22 15:37:53;5
CHM-8910899;QRT-18824;FUN-22607;Hidráulica;Alta;2025-01-21 22:14:00;2025-01-21 22:36:00;4
CHM-3933144;QRT-26756;FUN-08234;Ar-condicionado;Média;2025-12-05 11:19:00;2025-12-05 19:56:27;1
CHM-6253208;QRT-04414;FUN-10947;Elétrica;Média;2025-02-24 08:12:00;2025-02-24 09:48:30;5
CHM-3585247;QRT-83481;FUN-86194;Hidráulica;Média;2026-01-20 15:05:00;2026-01-20 16:05:13;4
CHM-2664061;QRT-69925;FUN-10947;Elétrica;Baixa;2026-04-27 16:01:00;2026-04-28 00:33:56;4
CHM-8728255;QRT-20055;FUN-83865;Limpeza Extra;Alta;2026-03-31 21:36:00;2026-03-31 22:04:10;5
CHM-5613298;QRT-60540;FUN-43763;Wi-Fi;Alta;2025-02-05 17:22:00;2025-02-05 18:50:31;4
CHM-1316830;QRT-58511;FUN-67710;TV / Controle;Alta;2024-12-31 23:34:00;2025-01-01 01:13:52;5
CHM-6290288;QRT-24118;FUN-35080;Fechadura Eletrônica;Média;2025-03-06 06:42:00;2025-03-06 14:08:32;4
CHM-2971846;QRT-86201;FUN-69727;Wi-Fi;Baixa;2024-11-23 13:41:00;2024-11-24 01:24:38;5
CHM-9051770;QRT-43677;FUN-08234;TV / Controle;Baixa;2026-05-12 07:49:00;2026-05-12 16:02:45;5
CHM-4594342;QRT-94991;FUN-37715;Ar-condicionado;Baixa;2025-10-28 13:41:00;2025-10-28 22:01:51;4
CHM-7542760;QRT-63207;FUN-65780;Elétrica;Alta;2025-04-07 20:01:00;2025-04-07 21:02:43;5
CHM-8615610;QRT-87613;FUN-52300;Fechadura Eletrônica;Baixa;2026-06-11 23:00:00;2026-06-12 14:56:40;4
CHM-4548501;QRT-04542;FUN-90839;Ar-condicionado;Média;2025-04-04 19:07:00;2025-04-05 04:42:59;3
CHM-4158731;QRT-00087;FUN-08849;Frigobar com Defeito;Média;2025-11-21 13:19:00;2025-11-21 14:40:27;5
CHM-9757109;QRT-26756;FUN-09102;Fechadura Eletrônica;Média;2024-08-08 14:36:00;2024-08-08 22:32:42;4
CHM-3250941;QRT-92954;FUN-03036;Limpeza Extra;Alta;2025-12-20 18:33:00;2025-12-20 19:53:17;4
CHM-7978100;QRT-23373;FUN-71493;Hidráulica;Média;2024-11-22 17:52:00;2024-11-23 14:46:51;3
CHM-5901362;QRT-93908;FUN-50800;Wi-Fi;Alta;2024-10-23 14:18:00;2024-10-23 15:35:57;3
CHM-9243536;QRT-29980;FUN-32345;Wi-Fi;Média;2025-10-17 15:32:00;2025-10-18 05:31:02;3
CHM-1937501;QRT-63645;FUN-96106;Ar-condicionado;Média;2026-06-18 11:32:00;2026-06-18 16:06:16;3
CHM-8572693;QRT-29485;FUN-67710;Elétrica;Média;2025-10-28 08:41:00;2025-10-28 14:19:12;5
CHM-8410921;QRT-91492;FUN-29826;Ar-condicionado;Alta;2025-10-09 06:39:00;2025-10-09 07:56:50;4
CHM-8345853;QRT-68507;FUN-64755;Limpeza Extra;Média;2025-06-03 11:20:00;2025-06-03 15:52:24;4
CHM-9301700;QRT-22585;FUN-09102;Wi-Fi;Média;2026-01-30 15:39:00;2026-01-30 20:51:13;5
CHM-0953161;QRT-85702;FUN-65780;Fechadura Eletrônica;Alta;2025-05-19 19:21:00;2025-05-19 21:42:42;1
CHM-1618483;QRT-02819;FUN-37715;Fechadura Eletrônica;Média;2025-01-11 08:38:00;2025-01-11 19:44:29;1
CHM-3271607;QRT-09047;FUN-35080;TV / Controle;Baixa;2025-03-22 10:47:00;2025-03-23 04:38:34;3
CHM-0918318;QRT-39575;FUN-69727;Limpeza Extra;Baixa;2024-11-18 11:20:00;2024-11-19 12:29:18;1
CHM-2469690;QRT-78115;FUN-67710;Fechadura Eletrônica;Média;2025-05-27 18:06:00;2025-05-27 21:10:47;4
CHM-0838886;QRT-37204;FUN-29826;TV / Controle;Baixa;2025-05-30 22:21:00;2025-06-01 04:38:42;1
CHM-0712511;QRT-37672;FUN-22027;Limpeza Extra;Média;2025-12-06 16:35:00;2025-12-06 21:10:12;5
CHM-2913663;QRT-62109;FUN-71493;Ar-condicionado;Alta;2024-09-10 15:55:00;2024-09-10 18:24:26;2
CHM-1901986;QRT-69835;FUN-92311;Frigobar com Defeito;Alta;2025-10-16 21:27:00;2025-10-16 23:35:37;3
CHM-9658804;QRT-31340;FUN-66580;Ar-condicionado;Média;2025-05-24 12:49:00;2025-05-24 15:04:49;5
CHM-7717373;QRT-41263;FUN-29826;Hidráulica;Alta;2025-03-15 07:35:00;2025-03-15 08:32:31;4
CHM-8801515;QRT-37204;FUN-50800;Ar-condicionado;Baixa;2025-02-06 23:15:00;2025-02-07 14:55:24;3
CHM-4922949;QRT-46748;FUN-08828;TV / Controle;Baixa;2025-07-13 13:40:00;2025-07-13 17:52:17;4
CHM-6215612;QRT-95776;FUN-70436;Elétrica;Média;2025-01-13 16:19:00;2025-01-13 17:45:45;4
CHM-0759522;QRT-03930;FUN-08849;Limpeza Extra;Média;2024-09-25 17:05:00;2024-09-25 22:46:32;4
CHM-2095508;QRT-88654;FUN-36473;Elétrica;Alta;2026-03-13 20:17:00;2026-03-13 20:56:17;4
CHM-4925403;QRT-65173;FUN-23383;Elétrica;Baixa;2026-03-05 13:14:00;2026-03-05 20:29:08;5
CHM-7216467;QRT-13595;FUN-09324;Ar-condicionado;Baixa;2025-04-08 09:30:00;2025-04-09 15:03:04;3
CHM-8504588;QRT-62284;FUN-08109;Elétrica;Alta;2024-07-24 11:17:00;2024-07-24 16:10:26;2
CHM-5843850;QRT-92321;FUN-52793;Elétrica;Alta;2025-02-13 22:59:00;2025-02-14 00:14:12;5
CHM-4847418;QRT-28485;FUN-25313;Ar-condicionado;Média;2024-12-29 10:23:00;2024-12-29 19:57:48;2
CHM-8197318;QRT-66307;FUN-52300;Wi-Fi;Baixa;2024-07-10 07:38:00;2024-07-11 19:12:10;3
CHM-6324939;QRT-70680;FUN-52300;Fechadura Eletrônica;Média;2025-04-08 15:24:00;2025-04-08 16:42:10;4
CHM-4346263;QRT-67310;FUN-15784;Fechadura Eletrônica;Média;2025-09-26 15:01:00;2025-09-26 20:50:44;5
CHM-4658946;QRT-87466;FUN-08849;Ar-condicionado;Baixa;2026-03-19 16:37:00;2026-03-21 05:00:11;1
CHM-3471805;QRT-01562;FUN-86194;Wi-Fi;Baixa;2026-04-18 16:01:00;2026-04-19 21:44:51;1
CHM-8457565;QRT-29854;FUN-05739;Ar-condicionado;Média;2024-07-04 15:42:00;2024-07-04 21:39:06;3
CHM-3975488;QRT-63645;FUN-57664;Elétrica;Média;2025-03-21 07:41:00;2025-03-21 10:45:31;4
CHM-8349980;QRT-75043;FUN-52793;Wi-Fi;Média;2024-11-14 14:59:00;2024-11-15 01:03:13;2
CHM-3470591;QRT-37102;FUN-52300;TV / Controle;Média;2025-07-26 23:20:00;2025-07-27 04:04:50;5
CHM-9142269;QRT-27574;FUN-89330;Hidráulica;Média;2025-03-14 12:33:00;2025-03-14 17:28:10;4
CHM-2364998;QRT-16535;FUN-78820;Ar-condicionado;Média;2025-01-24 14:42:00;2025-01-24 15:51:33;4
CHM-3736700;QRT-57124;FUN-69104;Hidráulica;Média;2026-04-24 22:11:00;2026-04-25 06:18:26;2
CHM-9290514;QRT-26716;FUN-08234;Fechadura Eletrônica;Alta;2025-06-08 14:49:00;2025-06-08 15:27:14;4
CHM-6076344;QRT-60979;FUN-18700;Fechadura Eletrônica;Média;2025-02-17 10:05:00;2025-02-17 14:29:41;4
CHM-4060064;QRT-69925;FUN-52793;Hidráulica;Média;2025-05-19 22:17:00;2025-05-20 02:22:19;5
CHM-5825511;QRT-35519;FUN-29826;Elétrica;Baixa;2025-05-15 11:43:00;2025-05-16 12:12:34;3
CHM-8865113;QRT-86201;FUN-48683;Hidráulica;Alta;2025-03-05 11:25:00;2025-03-05 11:53:33;3
CHM-9816126;QRT-46748;FUN-08828;TV / Controle;Média;2026-05-19 20:18:00;2026-05-19 23:34:09;3
CHM-2148380;QRT-42714;FUN-12040;Hidráulica;Alta;2024-09-12 10:22:00;2024-09-12 11:16:04;5
CHM-9442481;QRT-74465;FUN-37715;Ar-condicionado;Alta;2025-07-02 11:14:00;2025-07-02 11:40:18;4
CHM-4790498;QRT-96972;FUN-39946;Wi-Fi;Média;2025-06-03 06:29:00;2025-06-03 18:52:16;1
CHM-1623304;QRT-11826;FUN-71493;Ar-condicionado;Baixa;2025-04-05 14:41:00;2025-04-06 04:22:40;5
CHM-1502927;QRT-65055;FUN-19473;Hidráulica;Baixa;2024-08-08 23:41:00;2024-08-09 03:49:49;5
CHM-7381642;QRT-70944;FUN-81524;Fechadura Eletrônica;Média;2025-06-13 14:29:00;2025-06-13 15:18:25;5
CHM-0682819;QRT-47802;FUN-23286;Limpeza Extra;Alta;2025-11-02 10:53:00;2025-11-02 12:23:21;4
CHM-6161127;QRT-15710;FUN-22027;TV / Controle;Baixa;2025-08-23 07:56:00;2025-08-23 19:13:45;4
CHM-3477309;QRT-01345;FUN-87234;Elétrica;Média;2025-09-23 07:49:00;2025-09-23 14:24:12;5
CHM-9474795;QRT-27574;FUN-76103;Hidráulica;Baixa;2024-10-02 19:55:00;2024-10-03 13:36:15;5
CHM-8481849;QRT-59117;FUN-25313;Wi-Fi;Baixa;2026-06-07 13:13:00;2026-06-07 21:07:56;5
CHM-1881936;QRT-17114;FUN-10947;Ar-condicionado;Baixa;2026-03-18 20:37:00;2026-03-19 01:14:52;5
CHM-5512698;QRT-41934;FUN-05739;Ar-condicionado;Média;2025-02-11 07:33:00;2025-02-11 17:42:17;3
CHM-8161164;QRT-31930;FUN-73856;Wi-Fi;Baixa;2025-08-09 23:47:00;2025-08-10 13:16:38;4
CHM-0013689;QRT-46308;FUN-90839;Limpeza Extra;Média;2025-12-28 19:53:00;2025-12-28 21:10:50;5
CHM-7096334;QRT-22076;FUN-03036;Wi-Fi;Média;2026-04-01 09:28:00;2026-04-02 02:48:40;1
CHM-7955153;QRT-15355;FUN-49170;Wi-Fi;Média;2024-12-02 10:20:00;2024-12-02 15:05:38;4
CHM-1481289;QRT-17861;FUN-39946;Ar-condicionado;Baixa;2025-02-10 23:33:00;2025-02-11 04:01:35;5
CHM-6293725;QRT-71975;FUN-64706;Limpeza Extra;Baixa;2024-07-02 14:56:00;2024-07-02 21:29:38;5
CHM-8818389;QRT-27723;FUN-10947;Fechadura Eletrônica;Média;2026-05-17 08:57:00;2026-05-17 15:25:41;4
CHM-7872198;QRT-53868;FUN-07814;Wi-Fi;Média;2025-09-19 18:14:00;2025-09-19 19:48:50;5
CHM-2020726;QRT-74691;FUN-49170;Limpeza Extra;Baixa;2026-04-13 22:15:00;2026-04-14 04:53:40;4
CHM-4836686;QRT-02047;FUN-08828;Ar-condicionado;Baixa;2025-08-08 17:40:00;2025-08-09 02:12:36;4
CHM-0628865;QRT-42819;FUN-64755;Wi-Fi;Alta;2025-12-12 13:58:00;2025-12-12 15:03:33;5
CHM-1909031;QRT-23801;FUN-09324;Wi-Fi;Baixa;2024-08-17 17:56:00;2024-08-18 12:41:07;5
CHM-4698009;QRT-59560;FUN-86199;Elétrica;Alta;2025-05-17 17:04:00;2025-05-17 18:09:54;5
CHM-3554793;QRT-11218;FUN-23361;TV / Controle;Alta;2025-10-20 14:31:00;2025-10-20 14:49:07;4
CHM-8877167;QRT-55192;FUN-45111;Limpeza Extra;Alta;2025-08-31 10:41:00;2025-08-31 13:06:35;3
CHM-1271688;QRT-25217;FUN-13975;Hidráulica;Média;2025-02-02 14:05:00;2025-02-02 19:00:02;5
CHM-6503871;QRT-29802;FUN-67710;Limpeza Extra;Baixa;2026-05-22 19:12:00;2026-05-22 23:47:41;5
CHM-5972231;QRT-85188;FUN-29826;Hidráulica;Baixa;2026-02-21 10:01:00;2026-02-22 14:47:29;2
CHM-6256537;QRT-24118;FUN-92045;Elétrica;Média;2026-05-26 06:22:00;2026-05-26 11:13:41;4
CHM-0642943;QRT-60661;FUN-39946;Hidráulica;Alta;2025-06-17 08:28:00;2025-06-17 10:28:10;1
CHM-1348488;QRT-66195;FUN-86199;Fechadura Eletrônica;Baixa;2025-01-23 20:58:00;2025-01-24 07:59:34;4
CHM-0497811;QRT-25571;FUN-88121;Ar-condicionado;Média;2024-10-06 08:16:00;2024-10-06 10:06:04;5
CHM-4060185;QRT-02007;FUN-12576;TV / Controle;Alta;2026-02-04 16:39:00;2026-02-04 17:15:16;5
CHM-2227964;QRT-66307;FUN-07814;Elétrica;Média;2026-06-01 06:17:00;2026-06-01 11:16:17;5
CHM-0702117;QRT-49331;FUN-47371;Wi-Fi;Média;2026-04-24 12:49:00;2026-04-24 15:53:38;3
CHM-1302691;QRT-22585;FUN-82886;Wi-Fi;Alta;2026-06-19 21:29:00;2026-06-19 22:10:13;5
CHM-4267029;QRT-06335;FUN-23383;Frigobar com Defeito;Média;2025-10-24 19:08:00;2025-10-24 19:54:30;5
CHM-8420647;QRT-11654;FUN-08849;Wi-Fi;Média;2024-08-19 20:45:00;2024-08-19 22:27:35;5
CHM-6838150;QRT-60661;FUN-52793;Ar-condicionado;Alta;2025-04-14 17:17:00;2025-04-14 17:55:18;4
CHM-8885621;QRT-78217;FUN-08109;Elétrica;Alta;2025-11-01 19:55:00;2025-11-01 21:34:24;3
CHM-9733049;QRT-87654;FUN-25313;Fechadura Eletrônica;Alta;2025-10-23 07:43:00;2025-10-23 09:14:09;5
CHM-3256643;QRT-26716;FUN-08234;Wi-Fi;Baixa;2025-08-26 16:51:00;2025-08-27 10:19:43;4
CHM-9473808;QRT-95201;FUN-29826;Limpeza Extra;Alta;2026-06-06 21:24:00;2026-06-06 23:23:10;4
CHM-9752939;QRT-25078;FUN-83865;Elétrica;Alta;2026-02-25 20:56:00;2026-02-25 22:33:40;4
CHM-8488521;QRT-37477;FUN-64047;Hidráulica;Média;2024-09-26 18:35:00;2024-09-26 20:22:43;5
CHM-8517200;QRT-43330;FUN-50800;TV / Controle;Baixa;2026-01-30 19:06:00;2026-01-31 06:06:43;3
CHM-4108231;QRT-38773;FUN-39946;Hidráulica;Baixa;2026-02-15 09:28:00;2026-02-15 22:51:30;4
CHM-9350317;QRT-88906;FUN-36473;Wi-Fi;Baixa;2025-10-16 23:10:00;2025-10-17 23:10:26;2
CHM-6896716;QRT-47168;FUN-36473;Limpeza Extra;Baixa;2026-03-05 12:12:00;2026-03-05 18:08:42;4
CHM-2582554;QRT-37477;FUN-64047;Limpeza Extra;Média;2026-01-24 14:06:00;2026-01-24 17:01:38;5
CHM-2996298;QRT-26080;FUN-52793;Hidráulica;Média;2025-01-01 19:05:00;2025-01-02 01:12:21;5
CHM-6726324;QRT-08799;FUN-22027;Ar-condicionado;Baixa;2026-03-08 06:00:00;2026-03-08 17:42:15;5
CHM-0072864;QRT-73974;FUN-81524;Limpeza Extra;Baixa;2024-10-16 20:56:00;2024-10-18 18:57:41;2
CHM-6523908;QRT-14624;FUN-15867;Hidráulica;Média;2024-07-07 23:41:00;2024-07-08 01:46:53;5
CHM-9771713;QRT-03540;FUN-22607;Wi-Fi;Média;2024-09-09 16:30:00;2024-09-10 01:22:21;3
CHM-7792043;QRT-86467;FUN-76103;Elétrica;Média;2025-05-06 09:32:00;2025-05-06 13:34:49;4
CHM-9187935;QRT-12128;FUN-10947;Ar-condicionado;Média;2025-01-15 14:50:00;2025-01-15 17:59:55;5
CHM-2367695;QRT-00087;FUN-08849;Fechadura Eletrônica;Alta;2025-01-26 09:56:00;2025-01-26 11:55:16;5
CHM-5857795;QRT-92377;FUN-25313;Ar-condicionado;Média;2024-09-13 16:26:00;2024-09-14 16:47:19;1
CHM-2753039;QRT-64840;FUN-52793;Wi-Fi;Média;2025-09-19 11:35:00;2025-09-19 12:11:28;5
CHM-7299901;QRT-75123;FUN-48683;Hidráulica;Alta;2024-07-20 20:32:00;2024-07-20 21:13:44;4
CHM-4073449;QRT-02711;FUN-49170;Hidráulica;Alta;2025-01-19 23:19:00;2025-01-19 23:40:44;4
CHM-3926131;QRT-02007;FUN-74014;Elétrica;Baixa;2025-09-06 14:52:00;2025-09-07 05:36:17;4
CHM-5822838;QRT-76454;FUN-70436;Hidráulica;Média;2025-09-30 06:09:00;2025-09-30 09:15:45;4
CHM-8063546;QRT-99264;FUN-07814;Limpeza Extra;Média;2026-02-12 15:42:00;2026-02-12 22:49:13;3
CHM-4757403;QRT-99181;FUN-70436;Limpeza Extra;Alta;2025-02-19 06:49:00;2025-02-19 07:08:29;5
CHM-7231653;QRT-41934;FUN-22027;Ar-condicionado;Alta;2024-12-17 09:07:00;2024-12-17 09:34:21;5
CHM-1477799;QRT-98065;FUN-32345;Wi-Fi;Alta;2026-02-16 16:58:00;2026-02-16 17:42:54;3
CHM-5157714;QRT-31095;FUN-04670;Ar-condicionado;Média;2025-12-04 23:05:00;2025-12-05 01:03:29;4
CHM-9413170;QRT-39312;FUN-08486;Frigobar com Defeito;Média;2025-01-21 19:12:00;2025-01-21 20:02:35;5
CHM-5981722;QRT-24810;FUN-71181;Elétrica;Média;2026-05-08 11:30:00;2026-05-08 15:14:10;4
CHM-6112969;QRT-93908;FUN-48683;Wi-Fi;Média;2025-12-11 21:59:00;2025-12-12 04:08:01;3
CHM-9900944;QRT-87466;FUN-02909;Elétrica;Baixa;2024-10-07 06:45:00;2024-10-07 18:01:39;5
CHM-6781363;QRT-28212;FUN-49170;Ar-condicionado;Alta;2026-04-30 06:09:00;2026-04-30 09:45:37;3
CHM-5246923;QRT-27833;FUN-15867;TV / Controle;Baixa;2025-09-17 12:58:00;2025-09-18 01:26:57;5
CHM-4545172;QRT-39575;FUN-50800;Elétrica;Média;2024-10-30 18:24:00;2024-10-31 00:53:45;5
CHM-6710232;QRT-53917;FUN-05739;Elétrica;Alta;2026-04-15 20:00:00;2026-04-15 21:09:38;5
CHM-3358645;QRT-74690;FUN-48683;Hidráulica;Média;2026-05-01 22:46:00;2026-05-02 04:26:17;5
CHM-2040447;QRT-12128;FUN-12576;TV / Controle;Alta;2026-05-09 11:00:00;2026-05-09 12:28:00;4
CHM-5769099;QRT-02862;FUN-08234;Elétrica;Média;2025-01-23 23:40:00;2025-01-24 08:39:00;1
CHM-5178325;QRT-21077;FUN-19473;Ar-condicionado;Média;2026-06-23 23:41:00;2026-06-24 02:45:07;5
CHM-6488281;QRT-63506;FUN-37715;Limpeza Extra;Baixa;2025-08-17 13:58:00;2025-08-18 01:41:56;4
CHM-3316005;QRT-43677;FUN-09324;TV / Controle;Baixa;2024-10-07 18:06:00;2024-10-08 06:29:19;4
CHM-0853003;QRT-93180;FUN-05739;Hidráulica;Alta;2026-03-25 18:21:00;2026-03-25 19:20:27;5
CHM-2387655;QRT-98370;FUN-05739;Limpeza Extra;Média;2025-07-16 18:23:00;2025-07-16 20:45:18;5
CHM-6825596;QRT-00087;FUN-71493;Elétrica;Alta;2025-11-16 06:01:00;2025-11-16 06:06:30;5
CHM-9629308;QRT-75780;FUN-29826;Wi-Fi;Média;2025-04-19 17:03:00;2025-04-19 18:41:13;4
CHM-2676863;QRT-63609;FUN-66580;Hidráulica;Alta;2025-03-30 20:51:00;2025-03-30 22:41:05;5
CHM-1848187;QRT-53290;FUN-04670;Hidráulica;Alta;2025-06-19 13:01:00;2025-06-19 14:29:27;5
CHM-2740181;QRT-47964;FUN-50800;Wi-Fi;Média;2025-02-14 17:05:00;2025-02-14 22:02:21;5
CHM-6777245;QRT-08799;FUN-57664;Hidráulica;Média;2026-04-25 19:57:00;2026-04-26 01:54:43;5
CHM-8111551;QRT-31340;FUN-76103;Hidráulica;Baixa;2025-12-21 23:44:00;2025-12-22 16:04:38;3
CHM-7070721;QRT-81700;FUN-28577;Hidráulica;Média;2024-07-25 06:18:00;2024-07-26 01:38:04;2
CHM-6019814;QRT-03446;FUN-28577;Elétrica;Alta;2025-11-29 18:55:00;2025-11-29 20:01:45;4
CHM-1797815;QRT-24274;FUN-15867;Fechadura Eletrônica;Baixa;2025-01-20 21:34:00;2025-01-22 05:24:55;1
CHM-7616062;QRT-58808;FUN-28577;Hidráulica;Baixa;2025-04-10 07:11:00;2025-04-11 06:53:59;5
CHM-9624512;QRT-06280;FUN-69727;Ar-condicionado;Baixa;2025-04-11 21:28:00;2025-04-12 06:54:25;5
CHM-9200675;QRT-25078;FUN-65780;Fechadura Eletrônica;Alta;2026-01-02 07:57:00;2026-01-02 08:30:01;5
CHM-4636404;QRT-21167;FUN-36473;Ar-condicionado;Média;2025-04-13 07:30:00;2025-04-13 10:57:56;4
CHM-3287085;QRT-88906;FUN-12040;Wi-Fi;Baixa;2025-01-12 14:54:00;2025-01-13 03:05:34;5
